From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
23-11-2021 00:00,24-11-2021 00:00,21.68,1.44,15.37,50.14,340.88,177.62,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-11-2021 00:00,25-11-2021 00:00,31.3,1.76,10.85,58.49,417.04,235.94,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-11-2021 00:00,26-11-2021 00:00,33.88,1.55,12.32,47.01,368.79,264.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-11-2021 00:00,27-11-2021 00:00,21.89,1.71,11.63,52.69,378.71,258.98,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-11-2021 00:00,28-11-2021 00:00,20.27,1.44,8.32,42.4,316.5,229.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-11-2021 00:00,29-11-2021 00:00,15.08,1.53,8.69,32.09,299.2,234.48,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-11-2021 00:00,30-11-2021 00:00,15.02,1.55,8.52,45.77,330.45,214.08,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-11-2021 00:00,01-12-2021 00:00,19.11,1.33,11.55,43.92,305.49,182.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-12-2021 00:00,02-12-2021 00:00,11.88,1.86,11.79,55.24,457.15,303.56,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-12-2021 00:00,03-12-2021 00:00,5.91,1.41,11.14,40.47,343.54,272.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-12-2021 00:00,04-12-2021 00:00,11.31,1.31,8.87,38.1,277.43,212.41,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-12-2021 00:00,05-12-2021 00:00,13.66,1.47,8.72,42.51,286.65,177,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-12-2021 00:00,06-12-2021 00:00,16.57,1.51,10.73,47.17,329.24,208.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-12-2021 00:00,07-12-2021 00:00,11.56,0.95,12.14,33.35,196.12,110.44,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-12-2021 00:00,08-12-2021 00:00,11.58,0.77,5.51,31.13,161.96,82.46,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-12-2021 00:00,09-12-2021 00:00,14.24,0.96,10.47,37.83,205.91,119.86,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-12-2021 00:00,10-12-2021 00:00,12.8,1.17,10.34,47.33,285.55,163.35,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-12-2021 00:00,11-12-2021 00:00,12.83,0.96,9.33,43.57,229.9,129.55,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-12-2021 00:00,12-12-2021 00:00,15.63,1.28,12.17,43.64,247.28,139.2,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-12-2021 00:00,13-12-2021 00:00,13.48,1.58,10.09,51.6,286.62,184.84,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-12-2021 00:00,14-12-2021 00:00,13.92,1.47,8.66,46.07,304.36,195.25,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-12-2021 00:00,15-12-2021 00:00,16.91,1.43,8.81,38.38,296.22,212.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-12-2021 00:00,16-12-2021 00:00,17.27,1.38,10.09,37.65,316.83,183.22,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-12-2021 00:00,17-12-2021 00:00,11.85,1.24,9.81,42.68,344.54,218.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-12-2021 00:00,18-12-2021 00:00,17.55,0.91,11.78,28.92,232.71,149.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-12-2021 00:00,19-12-2021 00:00,15.31,0.93,5.68,22.68,190.71,125.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-12-2021 00:00,20-12-2021 00:00,16.92,0.93,7.5,33.31,223.38,154.86,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-12-2021 00:00,21-12-2021 00:00,15.77,1.31,9.56,43.89,309.5,211.08,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-12-2021 00:00,22-12-2021 00:00,15.91,1.92,9.87,56.75,455.04,274.71,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-12-2021 00:00,23-12-2021 00:00,15.26,1.49,10.39,47.69,375.15,251.46,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-12-2021 00:00,24-12-2021 00:00,16.2,1.54,9.69,49.34,393.92,280.85,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-12-2021 00:00,25-12-2021 00:00,16.48,1.52,8.07,44.41,389.12,274.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-12-2021 00:00,26-12-2021 00:00,13.07,1.71,7.33,43.22,389.83,304.98,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-12-2021 00:00,27-12-2021 00:00,9.46,1.64,5.56,34.05,405.71,314.92,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-12-2021 00:00,28-12-2021 00:00,11.58,0.85,7.27,23.85,117.79,84.64,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-12-2021 00:00,29-12-2021 00:00,7.07,0.93,7.39,31.94,138.79,108.75,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-12-2021 00:00,30-12-2021 00:00,9,0.98,6.32,34.24,173.22,103.45,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-12-2021 00:00,31-12-2021 00:00,10.85,1.2,8.35,38.04,263.52,156.15,Delhi,Delhi,"Alipur, Delhi - DPCC"
31-12-2021 00:00,01-01-2022 00:00,11.15,1.09,6.15,42.65,270.92,152.65,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-01-2022 00:00,02-01-2022 00:00,14.24,1.41,7.67,44.58,354.54,222.29,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-01-2022 00:00,03-01-2022 00:00,11.39,1.37,12.78,47.26,346.61,233.46,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-01-2022 00:00,04-01-2022 00:00,17.99,1.43,8.48,46.15,370.61,235.69,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-01-2022 00:00,05-01-2022 00:00,14.2,1.32,7.65,48.72,364.12,231.05,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-01-2022 00:00,06-01-2022 00:00,7.92,1.39,4.87,30.37,324.54,243.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-01-2022 00:00,07-01-2022 00:00,10.43,0.94,6.49,20.13,150.92,102.2,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-01-2022 00:00,08-01-2022 00:00,10.83,0.81,5.64,20.22,92.04,66.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-01-2022 00:00,09-01-2022 00:00,25.01,0.67,5.02,11.27,48.16,38.97,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-01-2022 00:00,10-01-2022 00:00,,0.59,4.42,9.43,42.69,33.24,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-01-2022 00:00,11-01-2022 00:00,,0.75,8.39,20.55,104.83,69.37,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-01-2022 00:00,12-01-2022 00:00,14.02,0.69,5.43,20.01,94.76,59.71,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-01-2022 00:00,13-01-2022 00:00,8.53,0.82,6.38,25.65,157.78,95.67,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-01-2022 00:00,14-01-2022 00:00,8.42,1.25,6.59,28.78,200.38,139.61,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-01-2022 00:00,15-01-2022 00:00,6.22,1.07,5.84,25.72,175,114.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-01-2022 00:00,16-01-2022 00:00,10.18,0.68,5.1,12.24,132.15,82.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-01-2022 00:00,17-01-2022 00:00,6.66,0.89,4.12,16.47,163.41,104.87,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-01-2022 00:00,18-01-2022 00:00,8.55,1.11,4.33,26.45,249.84,158.45,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-01-2022 00:00,19-01-2022 00:00,7.06,1,4.2,23.45,261.83,159.79,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-01-2022 00:00,20-01-2022 00:00,9.83,1.02,5.3,19.47,259.34,150.43,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-01-2022 00:00,21-01-2022 00:00,10.26,1.33,6.19,27.23,321.53,203.74,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-01-2022 00:00,22-01-2022 00:00,23.32,1.35,5.67,33.46,257.46,165.35,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-01-2022 00:00,23-01-2022 00:00,10.83,1.02,6.01,18.31,168.89,121.81,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-01-2022 00:00,24-01-2022 00:00,9.34,0.91,5.7,14.24,117.61,82.67,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-01-2022 00:00,25-01-2022 00:00,7.48,1.03,5.87,21.64,138.85,84.32,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-01-2022 00:00,26-01-2022 00:00,6.11,0.98,5.26,18.97,148.04,79.27,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-01-2022 00:00,27-01-2022 00:00,7.97,0.95,4.21,20.11,176.77,102.32,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-01-2022 00:00,28-01-2022 00:00,12.25,0.86,5.54,25.22,176.83,97.53,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-01-2022 00:00,29-01-2022 00:00,18.26,0.71,8.21,25.74,174.51,86.25,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-01-2022 00:00,30-01-2022 00:00,29.86,0.85,7.52,37.68,233.22,109.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-01-2022 00:00,31-01-2022 00:00,84.1,0.79,9.4,27.04,205.78,116.84,Delhi,Delhi,"Alipur, Delhi - DPCC"
31-01-2022 00:00,01-02-2022 00:00,9.4,1.23,4.92,32.25,263.58,179.81,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-02-2022 00:00,02-02-2022 00:00,10.8,1.42,7.28,26.27,219.41,162.44,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-02-2022 00:00,03-02-2022 00:00,21.89,0.93,6.91,20.79,227.91,156.4,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-02-2022 00:00,04-02-2022 00:00,13.54,0.84,6.15,13.84,155.86,117.31,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-02-2022 00:00,05-02-2022 00:00,10.46,0.74,6.21,12.87,71.47,47.17,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-02-2022 00:00,06-02-2022 00:00,11.13,1.12,5.94,23.54,133.5,89.96,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-02-2022 00:00,07-02-2022 00:00,20.45,1.34,7.84,31.66,269.17,147.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-02-2022 00:00,08-02-2022 00:00,18.56,0.94,7.19,29.68,219.96,128.79,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-02-2022 00:00,09-02-2022 00:00,20.12,1.12,8.18,31.57,227.54,138.42,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-02-2022 00:00,10-02-2022 00:00,15.49,0.74,5.46,15.55,110.69,69.2,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-02-2022 00:00,11-02-2022 00:00,14.92,0.79,5.58,24.61,145.69,68.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-02-2022 00:00,12-02-2022 00:00,19.95,0.73,7.6,26.51,164.78,66.71,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-02-2022 00:00,13-02-2022 00:00,18.1,0.93,9.11,32.54,194.17,83.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-02-2022 00:00,14-02-2022 00:00,20.95,1.15,8.68,37.67,259.21,118.5,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-02-2022 00:00,15-02-2022 00:00,17.8,0.87,6.92,31.6,230.67,137.92,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-02-2022 00:00,16-02-2022 00:00,19.08,0.89,7.71,35.18,215.53,120.64,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-02-2022 00:00,17-02-2022 00:00,18.6,1.1,10.13,37.79,282,144.92,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-02-2022 00:00,18-02-2022 00:00,25.13,0.96,7.08,33.64,226.09,120.66,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-02-2022 00:00,19-02-2022 00:00,106.92,1.13,9.3,37.94,303.41,135.03,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-02-2022 00:00,20-02-2022 00:00,,0.71,8.68,29.39,167.34,81.14,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-02-2022 00:00,21-02-2022 00:00,,0.67,9.34,18.74,153.47,81.23,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-02-2022 00:00,22-02-2022 00:00,3.33,0.81,9.34,34.01,216.08,86.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-02-2022 00:00,23-02-2022 00:00,11.71,0.78,13.25,25.74,258.88,120.6,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-02-2022 00:00,24-02-2022 00:00,16.76,0.83,10.91,17.15,181.31,113.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-02-2022 00:00,25-02-2022 00:00,12.48,1.05,8.25,25.96,240.92,150.83,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-02-2022 00:00,26-02-2022 00:00,16.2,0.84,8.51,25.13,209.68,119.58,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-02-2022 00:00,27-02-2022 00:00,18.85,0.49,5.08,8.96,40.93,17,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-02-2022 00:00,28-02-2022 00:00,13.74,0.57,9.27,14.61,71.08,35.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-02-2022 00:00,01-03-2022 00:00,16.29,0.65,8.41,23.76,116,43.22,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-03-2022 00:00,02-03-2022 00:00,15.12,0.88,8.75,32.55,169.71,84.54,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-03-2022 00:00,03-03-2022 00:00,12.92,0.9,9.1,31.34,207.8,96.93,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-03-2022 00:00,04-03-2022 00:00,20.29,0.87,13.77,26.81,179.88,94.75,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-03-2022 00:00,05-03-2022 00:00,11.61,0.64,9.59,17.17,123.62,65.96,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-03-2022 00:00,06-03-2022 00:00,9.92,0.66,9.29,15.33,109.51,54.43,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-03-2022 00:00,07-03-2022 00:00,,,,,,,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-03-2022 00:00,08-03-2022 00:00,3.03,0.86,14.14,27.57,246.94,94.85,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-03-2022 00:00,09-03-2022 00:00,3.02,0.92,12.07,35.65,241.46,116.39,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-03-2022 00:00,10-03-2022 00:00,2.96,0.72,13.12,20.56,165.48,64.54,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-03-2022 00:00,11-03-2022 00:00,7.13,0.7,14.69,18.63,150.71,63.08,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-03-2022 00:00,12-03-2022 00:00,11.61,0.74,13.24,25.33,171.38,72.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-03-2022 00:00,13-03-2022 00:00,20.75,0.77,19.78,26.35,181.02,82.11,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-03-2022 00:00,14-03-2022 00:00,13,0.96,21.41,30.96,236,110.15,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-03-2022 00:00,15-03-2022 00:00,14.43,1.11,16.56,31.87,287.41,132.72,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-03-2022 00:00,16-03-2022 00:00,2.17,1.02,19.52,34.85,287.68,138.09,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-03-2022 00:00,17-03-2022 00:00,22.6,0.78,14.91,24.88,201.31,84.74,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-03-2022 00:00,18-03-2022 00:00,15.61,0.98,15,27.09,234.81,116.81,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-03-2022 00:00,19-03-2022 00:00,13.75,1.02,10.44,20.57,242.2,148.99,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-03-2022 00:00,20-03-2022 00:00,19.94,0.94,10.82,20.23,200.47,111.4,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-03-2022 00:00,21-03-2022 00:00,14.2,0.97,12.56,28.92,238.98,118.82,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-03-2022 00:00,22-03-2022 00:00,14.67,1.08,13.15,29.48,278.01,135.64,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-03-2022 00:00,23-03-2022 00:00,15.77,0.67,13.7,19.72,186.92,71.91,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-03-2022 00:00,24-03-2022 00:00,13.17,0.87,17.7,35.64,311.58,117.93,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-03-2022 00:00,25-03-2022 00:00,9.99,0.98,15.04,37.96,353.25,140.54,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-03-2022 00:00,26-03-2022 00:00,11.5,0.66,14.43,27.69,224.68,85.29,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-03-2022 00:00,27-03-2022 00:00,19.87,0.69,22.11,21.37,244.42,91.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-03-2022 00:00,28-03-2022 00:00,17.18,0.96,20.33,29.49,258.7,96.23,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-03-2022 00:00,29-03-2022 00:00,13.64,1.26,21.39,50.41,409.26,147.46,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-03-2022 00:00,30-03-2022 00:00,11.58,1.13,29.53,38.19,389.54,161.54,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-03-2022 00:00,31-03-2022 00:00,14.48,1.09,42.55,40.89,440.88,194.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
31-03-2022 00:00,01-04-2022 00:00,27.92,1.11,29.15,41.57,346.42,159.92,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-04-2022 00:00,02-04-2022 00:00,19.54,0.69,21.23,27.5,199.25,72.5,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-04-2022 00:00,03-04-2022 00:00,19.81,0.94,32.73,33.64,279.1,133.84,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-04-2022 00:00,04-04-2022 00:00,20.72,0.98,22.1,33.24,278.04,128.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-04-2022 00:00,05-04-2022 00:00,18.35,0.84,29.62,34.86,341.33,135.67,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-04-2022 00:00,06-04-2022 00:00,16.87,0.81,31.27,42,292.88,125.21,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-04-2022 00:00,07-04-2022 00:00,19.09,0.93,37.14,45.56,329.04,139.98,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-04-2022 00:00,08-04-2022 00:00,19.2,0.96,42.73,48.57,379.04,167.54,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-04-2022 00:00,09-04-2022 00:00,19.68,0.99,46.55,49.59,363.62,156.83,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-04-2022 00:00,10-04-2022 00:00,17.64,1.07,42.02,49.35,372.84,163.09,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-04-2022 00:00,11-04-2022 00:00,20.95,0.82,34.12,40.01,325.68,126.32,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-04-2022 00:00,12-04-2022 00:00,25.42,0.86,36.58,45.89,336.2,131.3,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-04-2022 00:00,13-04-2022 00:00,16.65,0.81,24.68,41.51,321.75,109.36,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-04-2022 00:00,14-04-2022 00:00,20.02,1.14,24.54,46.84,401.2,134.14,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-04-2022 00:00,15-04-2022 00:00,26.57,0.56,22.34,21.69,352.14,73.95,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-04-2022 00:00,16-04-2022 00:00,26.09,0.69,20.81,18.15,211.57,65.5,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-04-2022 00:00,17-04-2022 00:00,28.3,0.93,32.56,25.72,277.62,105.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-04-2022 00:00,18-04-2022 00:00,28.03,0.97,26.21,31.86,280.57,107.8,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-04-2022 00:00,19-04-2022 00:00,26.73,1.14,28.34,49.75,330.24,118.31,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-04-2022 00:00,20-04-2022 00:00,19.6,0.84,30.61,39.08,434.57,148.35,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-04-2022 00:00,21-04-2022 00:00,19.28,0.68,25.28,27.61,306.8,88.58,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-04-2022 00:00,22-04-2022 00:00,11.15,0.78,25.25,28.29,440.33,124.58,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-04-2022 00:00,23-04-2022 00:00,23.73,0.65,19.67,27.77,238.23,63.83,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-04-2022 00:00,24-04-2022 00:00,23.12,0.98,22.94,40,351.79,133.41,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-04-2022 00:00,25-04-2022 00:00,28.44,0.74,25.99,27.55,311.64,108.51,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-04-2022 00:00,26-04-2022 00:00,30.72,0.61,19.49,17.24,297.09,85.64,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-04-2022 00:00,27-04-2022 00:00,25.67,0.74,21.31,23.94,224.44,81.16,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-04-2022 00:00,28-04-2022 00:00,25.22,1.26,43.89,52.28,442.38,214.64,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-04-2022 00:00,29-04-2022 00:00,26.88,1.27,47.1,52.11,470.45,220.97,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-04-2022 00:00,30-04-2022 00:00,21.57,1.04,35.75,41.04,432.84,202.02,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-04-2022 00:00,01-05-2022 00:00,22.32,0.96,30.83,38.56,333.68,155.02,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-05-2022 00:00,02-05-2022 00:00,32.63,0.81,19.97,17.93,269.58,80.43,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-05-2022 00:00,03-05-2022 00:00,32.66,0.84,15.61,14.08,268.75,54.5,Delhi,Delhi,"Alipur, Delhi - DPCC"
03-05-2022 00:00,04-05-2022 00:00,27.51,0.89,18.27,13.9,324.12,72.58,Delhi,Delhi,"Alipur, Delhi - DPCC"
04-05-2022 00:00,05-05-2022 00:00,26.13,0.77,13.05,16.01,147.1,58.22,Delhi,Delhi,"Alipur, Delhi - DPCC"
05-05-2022 00:00,06-05-2022 00:00,26.78,0.7,14.9,26.27,129.67,61.76,Delhi,Delhi,"Alipur, Delhi - DPCC"
06-05-2022 00:00,07-05-2022 00:00,24.43,1.11,16.89,44.93,318.27,134.34,Delhi,Delhi,"Alipur, Delhi - DPCC"
07-05-2022 00:00,08-05-2022 00:00,29.65,1.04,19.2,33.12,253.34,116.35,Delhi,Delhi,"Alipur, Delhi - DPCC"
08-05-2022 00:00,09-05-2022 00:00,36.81,0.94,17.72,18.43,223.43,98.2,Delhi,Delhi,"Alipur, Delhi - DPCC"
09-05-2022 00:00,10-05-2022 00:00,32.9,0.8,15.96,14.12,174.17,72.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
10-05-2022 00:00,11-05-2022 00:00,36.06,0.85,18.19,14.03,184.44,72.79,Delhi,Delhi,"Alipur, Delhi - DPCC"
11-05-2022 00:00,12-05-2022 00:00,35.04,0.87,15.99,15.33,188.17,74.88,Delhi,Delhi,"Alipur, Delhi - DPCC"
12-05-2022 00:00,13-05-2022 00:00,40.24,0.8,14.43,17.1,184.13,65.12,Delhi,Delhi,"Alipur, Delhi - DPCC"
13-05-2022 00:00,14-05-2022 00:00,36.92,0.86,14.66,17.84,198.97,73.25,Delhi,Delhi,"Alipur, Delhi - DPCC"
14-05-2022 00:00,15-05-2022 00:00,23.27,1.34,22.91,41.08,344.14,123.54,Delhi,Delhi,"Alipur, Delhi - DPCC"
15-05-2022 00:00,16-05-2022 00:00,20.98,1.07,30.12,36.37,344.03,138.79,Delhi,Delhi,"Alipur, Delhi - DPCC"
16-05-2022 00:00,17-05-2022 00:00,20.28,0.71,18.75,22.15,396.92,96.08,Delhi,Delhi,"Alipur, Delhi - DPCC"
17-05-2022 00:00,18-05-2022 00:00,41.65,0.84,20.53,16.4,238.14,69.52,Delhi,Delhi,"Alipur, Delhi - DPCC"
18-05-2022 00:00,19-05-2022 00:00,34.93,0.86,20.82,16.84,232.67,86.22,Delhi,Delhi,"Alipur, Delhi - DPCC"
19-05-2022 00:00,20-05-2022 00:00,50.78,1.08,30.84,24.81,298.09,122.38,Delhi,Delhi,"Alipur, Delhi - DPCC"
20-05-2022 00:00,21-05-2022 00:00,43.18,0.94,20.82,28,350.34,112.24,Delhi,Delhi,"Alipur, Delhi - DPCC"
21-05-2022 00:00,22-05-2022 00:00,32.65,0.58,8.66,14.29,338.89,60.92,Delhi,Delhi,"Alipur, Delhi - DPCC"
22-05-2022 00:00,23-05-2022 00:00,44.14,0.68,15.01,20.8,184.08,61.33,Delhi,Delhi,"Alipur, Delhi - DPCC"
23-05-2022 00:00,24-05-2022 00:00,37.28,0.53,8.48,9.24,83.07,27.71,Delhi,Delhi,"Alipur, Delhi - DPCC"
24-05-2022 00:00,25-05-2022 00:00,42.48,0.7,9.88,12.83,70.98,38.34,Delhi,Delhi,"Alipur, Delhi - DPCC"
25-05-2022 00:00,26-05-2022 00:00,43.26,0.87,9.51,22.1,131.54,63.18,Delhi,Delhi,"Alipur, Delhi - DPCC"
26-05-2022 00:00,27-05-2022 00:00,39.93,0.97,14.24,25.21,216.86,119.04,Delhi,Delhi,"Alipur, Delhi - DPCC"
27-05-2022 00:00,28-05-2022 00:00,30.87,0.79,14.31,28.71,238.17,90.84,Delhi,Delhi,"Alipur, Delhi - DPCC"
28-05-2022 00:00,29-05-2022 00:00,26.83,0.54,12.76,10.88,359.6,65.13,Delhi,Delhi,"Alipur, Delhi - DPCC"
29-05-2022 00:00,30-05-2022 00:00,29.1,0.69,14.52,15.44,217.04,59.29,Delhi,Delhi,"Alipur, Delhi - DPCC"
30-05-2022 00:00,31-05-2022 00:00,24.33,0.86,11.17,25.2,180.48,58.95,Delhi,Delhi,"Alipur, Delhi - DPCC"
31-05-2022 00:00,01-06-2022 00:00,33.8,1,9.51,27.08,287.25,89.39,Delhi,Delhi,"Alipur, Delhi - DPCC"
01-06-2022 00:00,02-06-2022 00:00,23.68,0.89,12.18,27.05,316.15,98.89,Delhi,Delhi,"Alipur, Delhi - DPCC"
02-06-2022 00:00,03-06-2022 00:00,19.65,0.71,21.62,28.08,272.71,77.92,Delhi,Delhi,"Alipur, Delhi - DPCC"
